# x_m,y_m,w_tr_right_m,w_tr_left_m
15.9200,4.8100,0.6200,0.6200
15.9300,4.8100,0.6200,0.6200
15.9400,4.8100,0.6200,0.6200
15.9500,4.8100,0.6220,0.6220
15.9600,4.8100,0.6239,0.6239
15.9700,4.8100,0.6259,0.6259
15.9800,4.8100,0.6279,0.6279
15.9900,4.8100,0.6298,0.6298
16.0000,4.8200,0.6218,0.6218
16.0100,4.8200,0.6238,0.6238
16.0200,4.8200,0.6258,0.6258
16.0300,4.8200,0.6277,0.6277
16.0400,4.8200,0.6297,0.6297
16.0500,4.8200,0.6300,0.6300
16.0600,4.8200,0.6300,0.6300
16.0700,4.8200,0.6320,0.6320
16.0800,4.8200,0.6339,0.6339
16.0900,4.8300,0.6259,0.6259
16.1000,4.8300,0.6279,0.6279
16.1100,4.8300,0.6298,0.6298
16.1200,4.8300,0.6300,0.6300
16.1300,4.8300,0.6300,0.6300
16.1400,4.8300,0.6320,0.6320
16.1500,4.8300,0.6339,0.6339
16.1600,4.8300,0.6359,0.6359
16.1700,4.8300,0.6379,0.6379
16.1800,4.8300,0.6398,0.6398
16.1900,4.8400,0.6318,0.6318
16.2000,4.8400,0.6338,0.6338
16.2100,4.8400,0.6358,0.6358
16.2200,4.8400,0.6377,0.6377
16.2300,4.8400,0.6397,0.6397
16.2400,4.8400,0.6417,0.6417
16.2500,4.8400,0.6436,0.6436
16.2600,4.8500,0.6356,0.6356
16.2700,4.8500,0.6376,0.6376
16.2800,4.8500,0.6395,0.6395
16.2900,4.8500,0.6415,0.6415
16.3000,4.8500,0.6435,0.6435
16.3100,4.8500,0.6454,0.6454
16.3200,4.8600,0.6374,0.6374
16.3300,4.8600,0.6394,0.6394
16.3400,4.8600,0.6413,0.6413
16.3500,4.8600,0.6433,0.6433
16.3600,4.8600,0.6453,0.6453
16.3700,4.8700,0.6373,0.6373
16.3800,4.8700,0.6392,0.6392
16.3900,4.8700,0.6412,0.6412
16.4000,4.8700,0.6432,0.6432
16.4100,4.8800,0.6351,0.6351
16.4200,4.8800,0.6371,0.6371
16.4300,4.8800,0.6431,0.6431
16.4400,4.8800,0.6451,0.6451
16.4500,4.8800,0.6471,0.6471
16.4600,4.8800,0.6511,0.6511
16.4700,4.8900,0.6451,0.6451
16.4800,4.8900,0.6471,0.6471
16.4900,4.8900,0.6511,0.6511
16.5000,4.9000,0.6471,0.6471
16.5100,4.9000,0.6511,0.6511
16.5200,4.9000,0.6532,0.6532
16.5300,4.9000,0.6551,0.6551
16.5400,4.9100,0.6471,0.6471
16.5500,4.9100,0.6511,0.6511
16.5600,4.9100,0.6551,0.6551
16.5700,4.9100,0.6571,0.6571
16.5800,4.9100,0.6591,0.6591
16.5900,4.9200,0.6571,0.6571
16.6000,4.9200,0.6632,0.6632
16.6100,4.9300,0.6591,0.6591
16.6200,4.9300,0.6651,0.6651
16.6300,4.9300,0.6691,0.6691
16.6400,4.9300,0.6691,0.6691
16.6500,4.9300,0.6651,0.6651
16.6600,4.9400,0.6691,0.6691
16.6700,4.9400,0.6651,0.6651
16.6800,4.9400,0.6591,0.6591
16.6900,4.9500,0.6671,0.6671
16.7000,4.9500,0.6651,0.6651
16.7100,4.9600,0.6691,0.6691
16.7200,4.9600,0.6671,0.6671
16.7300,4.9700,0.6731,0.6731
16.7400,4.9700,0.6691,0.6691
16.7500,4.9700,0.6671,0.6671
16.7600,4.9800,0.6731,0.6731
16.7700,4.9800,0.6691,0.6691
16.7800,4.9900,0.6771,0.6771
16.7900,4.9900,0.6731,0.6731
16.8000,5.0000,0.6791,0.6791
16.8100,5.0000,0.6731,0.6731
16.8200,5.0100,0.6791,0.6791
16.8300,5.0200,0.6810,0.6810
16.8400,5.0200,0.6791,0.6791
16.8500,5.0300,0.6810,0.6810
16.8600,5.0400,0.6891,0.6891
16.8700,5.0500,0.6950,0.6950
16.8800,5.0600,0.7010,0.7010
16.8900,5.0600,0.6991,0.6991
16.9000,5.0700,0.7030,0.7030
16.9100,5.0700,0.7010,0.7010
16.9200,5.0800,0.7030,0.7030
16.9300,5.0900,0.7090,0.7090
16.9400,5.1000,0.7130,0.7130
16.9500,5.1000,0.7071,0.7071
16.9600,5.1100,0.7090,0.7090
16.9700,5.1200,0.7130,0.7130
16.9800,5.1300,0.7170,0.7170
16.9900,5.1400,0.7192,0.7192
17.0000,5.1500,0.7211,0.7211
17.0100,5.1600,0.7220,0.7220
17.0200,5.1700,0.7220,0.7220
17.0300,5.1800,0.7220,0.7220
17.0400,5.1900,0.7239,0.7239
17.0500,5.2000,0.7239,0.7239
17.0600,5.2100,0.7220,0.7220
17.0700,5.2200,0.7220,0.7220
17.0800,5.2300,0.7220,0.7220
17.0900,5.2400,0.7220,0.7220
17.1000,5.2500,0.7239,0.7239
17.1100,5.2600,0.7258,0.7258
17.1200,5.2700,0.7278,0.7278
17.1300,5.2800,0.7280,0.7280
17.1400,5.2900,0.7278,0.7278
17.1500,5.3000,0.7258,0.7258
17.1600,5.3100,0.7239,0.7239
17.1700,5.3200,0.7220,0.7220
17.1800,5.3300,0.7170,0.7170
17.1900,5.3400,0.7130,0.7130
17.2000,5.3500,0.7090,0.7090
17.2000,5.3600,0.7130,0.7130
17.2100,5.3700,0.7090,0.7090
17.2200,5.3800,0.7071,0.7071
17.2200,5.3900,0.7130,0.7130
17.2200,5.4000,0.7097,0.7097
17.2200,5.4100,0.7037,0.7037
17.2300,5.4200,0.7056,0.7056
17.2400,5.4300,0.7075,0.7075
17.2400,5.4400,0.7015,0.7015
17.2400,5.4500,0.6955,0.6955
17.2400,5.4600,0.6894,0.6894
17.2500,5.4700,0.6914,0.6914
17.2500,5.4800,0.6853,0.6853
17.2600,5.4900,0.6873,0.6873
17.2600,5.5000,0.6813,0.6813
17.2600,5.5100,0.6752,0.6752
17.2700,5.5200,0.6772,0.6772
17.2700,5.5300,0.6711,0.6711
17.2700,5.5400,0.6651,0.6651
17.2700,5.5500,0.6591,0.6591
17.2800,5.5600,0.6651,0.6651
17.2800,5.5700,0.6591,0.6591
17.2900,5.5800,0.6671,0.6671
17.2900,5.5900,0.6651,0.6651
17.2900,5.6000,0.6591,0.6591
17.2900,5.6100,0.6571,0.6571
17.3000,5.6200,0.6651,0.6651
17.3000,5.6300,0.6632,0.6632
17.3100,5.6400,0.6712,0.6712
17.3100,5.6500,0.6692,0.6692
17.3100,5.6600,0.6673,0.6673
17.3100,5.6700,0.6653,0.6653
17.3100,5.6800,0.6633,0.6633
17.3200,5.6900,0.6713,0.6713
17.3200,5.7000,0.6694,0.6694
17.3200,5.7100,0.6674,0.6674
17.3200,5.7200,0.6654,0.6654
17.3200,5.7300,0.6635,0.6635
17.3200,5.7400,0.6615,0.6615
17.3200,5.7500,0.6595,0.6595
17.3300,5.7600,0.6676,0.6676
17.3300,5.7700,0.6656,0.6656
17.3300,5.7800,0.6636,0.6636
17.3300,5.7900,0.6617,0.6617
17.3300,5.8000,0.6597,0.6597
17.3300,5.8100,0.6577,0.6577
17.3300,5.8200,0.6558,0.6558
17.3300,5.8300,0.6538,0.6538
17.3300,5.8400,0.6518,0.6518
17.3400,5.8500,0.6598,0.6598
17.3400,5.8600,0.6579,0.6579
17.3400,5.8700,0.6559,0.6559
17.3400,5.8800,0.6539,0.6539
17.3400,5.8900,0.6520,0.6520
17.3400,5.9000,0.6500,0.6500
17.3400,5.9100,0.6495,0.6495
17.3400,5.9200,0.6476,0.6476
17.3500,5.9300,0.6556,0.6556
17.3500,5.9400,0.6536,0.6536
17.3500,5.9500,0.6517,0.6517
17.3500,5.9600,0.6497,0.6497
17.3500,5.9700,0.6477,0.6477
17.3500,5.9800,0.6458,0.6458
17.3500,5.9900,0.6438,0.6438
17.3500,6.0000,0.6418,0.6418
17.3500,6.0100,0.6398,0.6398
17.3500,6.0200,0.6379,0.6379
17.3500,6.0300,0.6359,0.6359
17.3500,6.0400,0.6339,0.6339
17.3500,6.0500,0.6320,0.6320
17.3400,6.0600,0.6200,0.6200
17.3400,6.0700,0.6198,0.6198
17.3400,6.0800,0.6179,0.6179
17.3400,6.0900,0.6159,0.6159
17.3400,6.1000,0.6139,0.6139
17.3300,6.1100,0.6020,0.6020
17.3300,6.1200,0.6000,0.6000
17.3300,6.1300,0.6000,0.6000
17.3300,6.1400,0.6000,0.6000
17.3300,6.1500,0.5998,0.5998
17.3300,6.1600,0.5979,0.5979
17.3300,6.1700,0.5959,0.5959
17.3200,6.1800,0.5839,0.5839
17.3200,6.1900,0.5820,0.5820
17.3200,6.2000,0.5800,0.5800
17.3200,6.2100,0.5820,0.5820
17.3200,6.2200,0.5839,0.5839
17.3200,6.2300,0.5859,0.5859
17.3200,6.2400,0.5879,0.5879
17.3100,6.2500,0.5798,0.5798
17.3100,6.2600,0.5818,0.5818
17.3100,6.2700,0.5838,0.5838
17.3100,6.2800,0.5858,0.5858
17.3100,6.2900,0.5877,0.5877
17.3100,6.3000,0.5897,0.5897
17.3000,6.3100,0.5817,0.5817
17.3000,6.3200,0.5836,0.5836
17.3000,6.3300,0.5856,0.5856
17.3000,6.3400,0.5876,0.5876
17.3000,6.3500,0.5895,0.5895
17.2900,6.3600,0.5815,0.5815
17.2900,6.3700,0.5835,0.5835
17.2900,6.3800,0.5854,0.5854
17.2900,6.3900,0.5874,0.5874
17.2900,6.4000,0.5894,0.5894
17.2900,6.4100,0.5913,0.5913
17.2900,6.4200,0.5933,0.5933
17.2800,6.4300,0.5853,0.5853
17.2800,6.4400,0.5873,0.5873
17.2800,6.4500,0.5892,0.5892
17.2800,6.4600,0.5912,0.5912
17.2800,6.4700,0.5932,0.5932
17.2800,6.4800,0.5973,0.5973
17.2700,6.4900,0.5892,0.5892
17.2700,6.5000,0.5912,0.5912
17.2700,6.5100,0.5932,0.5932
17.2700,6.5200,0.5992,0.5992
17.2700,6.5300,0.6012,0.6012
17.2700,6.5400,0.6032,0.6032
17.2700,6.5500,0.6072,0.6072
17.2600,6.5600,0.6012,0.6012
17.2600,6.5700,0.6032,0.6032
17.2600,6.5800,0.6072,0.6072
17.2600,6.5900,0.6112,0.6112
17.2600,6.6000,0.6132,0.6132
17.2500,6.6100,0.6072,0.6072
17.2500,6.6200,0.6112,0.6112
17.2500,6.6300,0.6132,0.6132
17.2500,6.6400,0.6151,0.6151
17.2500,6.6500,0.6212,0.6212
17.2500,6.6600,0.6232,0.6232
17.2400,6.6700,0.6151,0.6151
17.2400,6.6800,0.6212,0.6212
17.2400,6.6900,0.6251,0.6251
17.2400,6.7000,0.6291,0.6291
17.2300,6.7100,0.6251,0.6251
17.2300,6.7200,0.6291,0.6291
17.2300,6.7300,0.6351,0.6351
17.2200,6.7400,0.6291,0.6291
17.2200,6.7500,0.6332,0.6332
17.2200,6.7600,0.6351,0.6351
17.2100,6.7700,0.6291,0.6291
17.2000,6.7800,0.6232,0.6232
17.2000,6.7900,0.6251,0.6251
17.1900,6.8000,0.6212,0.6212
17.1900,6.8100,0.6232,0.6232
17.1900,6.8200,0.6251,0.6251
17.1800,6.8300,0.6212,0.6212
17.1800,6.8400,0.6251,0.6251
17.1800,6.8500,0.6291,0.6291
17.1700,6.8600,0.6232,0.6232
17.1700,6.8700,0.6251,0.6251
17.1600,6.8800,0.6212,0.6212
17.1600,6.8900,0.6232,0.6232
17.1500,6.9000,0.6151,0.6151
17.1500,6.9100,0.6212,0.6212
17.1400,6.9200,0.6151,0.6151
17.1400,6.9300,0.6212,0.6212
17.1300,6.9400,0.6151,0.6151
17.1200,6.9500,0.6132,0.6132
17.1200,6.9600,0.6151,0.6151
17.1100,6.9700,0.6132,0.6132
17.1100,6.9800,0.6151,0.6151
17.1100,6.9900,0.6212,0.6212
17.1000,7.0000,0.6151,0.6151
17.1000,7.0100,0.6212,0.6212
17.1000,7.0200,0.6272,0.6272
17.0900,7.0300,0.6251,0.6251
17.0900,7.0400,0.6291,0.6291
17.0800,7.0500,0.6251,0.6251
17.0800,7.0600,0.6291,0.6291
17.0800,7.0700,0.6332,0.6332
17.0700,7.0800,0.6332,0.6332
17.0700,7.0900,0.6291,0.6291
17.0700,7.1000,0.6251,0.6251
17.0600,7.1100,0.6291,0.6291
17.0500,7.1200,0.6332,0.6332
17.0500,7.1300,0.6272,0.6272
17.0400,7.1400,0.6291,0.6291
17.0400,7.1500,0.6251,0.6251
17.0300,7.1600,0.6291,0.6291
17.0300,7.1700,0.6251,0.6251
17.0200,7.1800,0.6291,0.6291
17.0100,7.1900,0.6351,0.6351
17.0100,7.2000,0.6332,0.6332
17.0000,7.2100,0.6352,0.6352
16.9900,7.2200,0.6332,0.6332
16.9800,7.2300,0.6313,0.6313
16.9800,7.2400,0.6373,0.6373
16.9700,7.2500,0.6354,0.6354
16.9600,7.2600,0.6334,0.6334
16.9500,7.2700,0.6315,0.6315
16.9500,7.2800,0.6375,0.6375
16.9400,7.2900,0.6356,0.6356
16.9300,7.3000,0.6337,0.6337
16.9200,7.3100,0.6317,0.6317
16.9100,7.3200,0.6298,0.6298
16.9100,7.3300,0.6358,0.6358
16.9000,7.3400,0.6339,0.6339
16.9000,7.3500,0.6380,0.6380
16.8900,7.3600,0.6380,0.6380
16.8800,7.3700,0.6380,0.6380
16.8700,7.3800,0.6380,0.6380
16.8700,7.3900,0.6378,0.6378
16.8600,7.4000,0.6397,0.6397
16.8500,7.4100,0.6416,0.6416
16.8400,7.4200,0.6436,0.6436
16.8300,7.4300,0.6440,0.6440
16.8200,7.4300,0.6399,0.6399
16.8100,7.4400,0.6418,0.6418
16.8000,7.4500,0.6431,0.6431
16.7900,7.4500,0.6378,0.6378
16.7800,7.4600,0.6397,0.6397
16.7700,7.4700,0.6371,0.6371
16.7600,7.4800,0.6351,0.6351
16.7500,7.4800,0.6371,0.6371
16.7400,7.4900,0.6352,0.6352
16.7300,7.5000,0.6332,0.6332
16.7200,7.5000,0.6354,0.6354
16.7100,7.5100,0.6351,0.6351
16.7000,7.5200,0.6291,0.6291
16.6900,7.5200,0.6332,0.6332
16.6800,7.5300,0.6291,0.6291
16.6700,7.5300,0.6291,0.6291
16.6600,7.5400,0.6291,0.6291
16.6500,7.5500,0.6251,0.6251
16.6400,7.5500,0.6291,0.6291
16.6300,7.5600,0.6272,0.6272
16.6200,7.5600,0.6332,0.6332
16.6100,7.5700,0.6291,0.6291
16.6000,7.5700,0.6351,0.6351
16.5900,7.5800,0.6291,0.6291
16.5800,7.5800,0.6332,0.6332
16.5700,7.5900,0.6332,0.6332
16.5600,7.5900,0.6291,0.6291
16.5500,7.6000,0.6351,0.6351
16.5400,7.6100,0.6291,0.6291
16.5300,7.6100,0.6332,0.6332
16.5200,7.6200,0.6332,0.6332
16.5100,7.6200,0.6291,0.6291
16.5000,7.6300,0.6351,0.6351
16.4900,7.6300,0.6291,0.6291
16.4800,7.6400,0.6332,0.6332
16.4700,7.6400,0.6272,0.6272
16.4600,7.6400,0.6212,0.6212
16.4500,7.6500,0.6251,0.6251
16.4400,7.6600,0.6291,0.6291
16.4300,7.6600,0.6251,0.6251
16.4200,7.6600,0.6212,0.6212
16.4100,7.6700,0.6251,0.6251
16.4000,7.6700,0.6212,0.6212
16.3900,7.6800,0.6251,0.6251
16.3800,7.6800,0.6212,0.6212
16.3700,7.6900,0.6251,0.6251
16.3600,7.6900,0.6192,0.6192
16.3500,7.7000,0.6212,0.6212
16.3400,7.7100,0.6251,0.6251
16.3300,7.7100,0.6212,0.6212
16.3200,7.7100,0.6151,0.6151
16.3100,7.7200,0.6212,0.6212
16.3000,7.7200,0.6151,0.6151
16.2900,7.7300,0.6212,0.6212
16.2800,7.7300,0.6151,0.6151
16.2700,7.7300,0.6132,0.6132
16.2600,7.7300,0.6112,0.6112
16.2500,7.7400,0.6151,0.6151
16.2400,7.7400,0.6132,0.6132
16.2300,7.7500,0.6212,0.6212
16.2200,7.7500,0.6151,0.6151
16.2100,7.7600,0.6232,0.6232
16.2000,7.7600,0.6212,0.6212
16.1900,7.7600,0.6151,0.6151
16.1800,7.7700,0.6212,0.6212
16.1700,7.7700,0.6151,0.6151
16.1600,7.7700,0.6132,0.6132
16.1500,7.7700,0.6072,0.6072
16.1400,7.7800,0.6132,0.6132
16.1300,7.7800,0.6072,0.6072
16.1200,7.7900,0.6132,0.6132
16.1100,7.7900,0.6112,0.6112
16.1000,7.8000,0.6192,0.6192
16.0900,7.8000,0.6151,0.6151
16.0800,7.8000,0.6132,0.6132
16.0700,7.8000,0.6112,0.6112
16.0600,7.8100,0.6192,0.6192
16.0500,7.8100,0.6173,0.6173
16.0400,7.8100,0.6151,0.6151
16.0300,7.8200,0.6232,0.6232
16.0200,7.8200,0.6212,0.6212
16.0100,7.8200,0.6151,0.6151
16.0000,7.8200,0.6132,0.6132
15.9900,7.8200,0.6112,0.6112
15.9800,7.8300,0.6192,0.6192
15.9700,7.8300,0.6173,0.6173
15.9600,7.8300,0.6151,0.6151
15.9500,7.8400,0.6232,0.6232
15.9400,7.8400,0.6212,0.6212
15.9300,7.8400,0.6192,0.6192
15.9200,7.8400,0.6173,0.6173
15.9100,7.8500,0.6251,0.6251
15.9000,7.8500,0.6232,0.6232
15.8900,7.8600,0.6291,0.6291
15.8800,7.8600,0.6251,0.6251
15.8700,7.8600,0.6232,0.6232
15.8600,7.8600,0.6212,0.6212
15.8500,7.8700,0.6292,0.6292
15.8400,7.8700,0.6273,0.6273
15.8300,7.8700,0.6253,0.6253
15.8200,7.8700,0.6233,0.6233
15.8100,7.8800,0.6313,0.6313
15.8000,7.8800,0.6294,0.6294
15.7900,7.8900,0.6374,0.6374
15.7800,7.8900,0.6354,0.6354
15.7700,7.8900,0.6335,0.6335
15.7600,7.8900,0.6315,0.6315
15.7500,7.8900,0.6295,0.6295
15.7400,7.9000,0.6376,0.6376
15.7300,7.9000,0.6356,0.6356
15.7200,7.9000,0.6336,0.6336
15.7100,7.9000,0.6317,0.6317
15.7000,7.9100,0.6397,0.6397
15.6900,7.9100,0.6377,0.6377
15.6800,7.9100,0.6358,0.6358
15.6700,7.9200,0.6438,0.6438
15.6600,7.9200,0.6418,0.6418
15.6500,7.9200,0.6398,0.6398
15.6400,7.9200,0.6379,0.6379
15.6300,7.9200,0.6359,0.6359
15.6200,7.9300,0.6439,0.6439
15.6100,7.9300,0.6420,0.6420
15.6000,7.9300,0.6400,0.6400
15.5900,7.9300,0.6400,0.6400
15.5800,7.9300,0.6400,0.6400
15.5700,7.9300,0.6392,0.6392
15.5600,7.9400,0.6473,0.6473
15.5500,7.9400,0.6453,0.6453
15.5400,7.9400,0.6433,0.6433
15.5300,7.9400,0.6413,0.6413
15.5200,7.9400,0.6394,0.6394
15.5100,7.9400,0.6374,0.6374
15.5000,7.9500,0.6454,0.6454
15.4900,7.9500,0.6435,0.6435
15.4800,7.9500,0.6415,0.6415
15.4700,7.9500,0.6395,0.6395
15.4600,7.9500,0.6376,0.6376
15.4500,7.9600,0.6456,0.6456
15.4400,7.9600,0.6436,0.6436
15.4300,7.9600,0.6417,0.6417
15.4200,7.9700,0.6497,0.6497
15.4100,7.9700,0.6477,0.6477
15.4000,7.9700,0.6458,0.6458
15.3900,7.9700,0.6438,0.6438
15.3800,7.9700,0.6418,0.6418
15.3700,7.9800,0.6498,0.6498
15.3600,7.9800,0.6479,0.6479
15.3500,7.9800,0.6459,0.6459
15.3400,7.9800,0.6439,0.6439
15.3300,7.9900,0.6497,0.6497
15.3200,7.9900,0.6500,0.6500
15.3100,7.9900,0.6494,0.6494
15.3000,7.9900,0.6474,0.6474
15.2900,8.0000,0.6476,0.6476
15.2800,8.0000,0.6495,0.6495
15.2700,8.0000,0.6515,0.6515
15.2600,8.0000,0.6495,0.6495
15.2500,8.0000,0.6476,0.6476
15.2400,8.0100,0.6474,0.6474
15.2300,8.0100,0.6494,0.6494
15.2200,8.0100,0.6513,0.6513
15.2100,8.0100,0.6497,0.6497
15.2000,8.0100,0.6477,0.6477
15.1900,8.0100,0.6458,0.6458
15.1800,8.0200,0.6492,0.6492
15.1700,8.0200,0.6500,0.6500
15.1600,8.0200,0.6498,0.6498
15.1500,8.0200,0.6479,0.6479
15.1400,8.0200,0.6459,0.6459
15.1300,8.0200,0.6439,0.6439
15.1200,8.0300,0.6439,0.6439
15.1100,8.0300,0.6459,0.6459
15.1000,8.0300,0.6479,0.6479
15.0900,8.0300,0.6498,0.6498
15.0800,8.0300,0.6500,0.6500
15.0700,8.0400,0.6438,0.6438
15.0600,8.0400,0.6458,0.6458
15.0500,8.0400,0.6477,0.6477
15.0400,8.0500,0.6397,0.6397
15.0300,8.0500,0.6417,0.6417
15.0200,8.0500,0.6436,0.6436
15.0100,8.0500,0.6456,0.6456
15.0000,8.0500,0.6476,0.6476
14.9900,8.0500,0.6495,0.6495
14.9800,8.0500,0.6513,0.6513
14.9700,8.0500,0.6494,0.6494
14.9600,8.0500,0.6474,0.6474
14.9500,8.0500,0.6454,0.6454
14.9400,8.0600,0.6494,0.6494
14.9300,8.0600,0.6513,0.6513
14.9200,8.0600,0.6495,0.6495
14.9100,8.0600,0.6471,0.6471
14.9000,8.0600,0.6451,0.6451
14.8900,8.0600,0.6432,0.6432
14.8800,8.0600,0.6412,0.6412
14.8700,8.0700,0.6492,0.6492
14.8600,8.0700,0.6471,0.6471
14.8500,8.0700,0.6451,0.6451
14.8400,8.0700,0.6432,0.6432
14.8300,8.0700,0.6412,0.6412
14.8200,8.0700,0.6392,0.6392
14.8100,8.0700,0.6371,0.6371
14.8000,8.0700,0.6351,0.6351
14.7900,8.0800,0.6431,0.6431
14.7800,8.0800,0.6371,0.6371
14.7700,8.0800,0.6351,0.6351
14.7600,8.0800,0.6332,0.6332
14.7500,8.0800,0.6312,0.6312
14.7400,8.0900,0.6392,0.6392
14.7300,8.0900,0.6373,0.6373
14.7200,8.0900,0.6353,0.6353
14.7100,8.0900,0.6333,0.6333
14.7000,8.0900,0.6313,0.6313
14.6900,8.0900,0.6294,0.6294
14.6800,8.0900,0.6274,0.6274
14.6700,8.1000,0.6354,0.6354
14.6600,8.1000,0.6335,0.6335
14.6500,8.1000,0.6315,0.6315
14.6400,8.1000,0.6295,0.6295
14.6300,8.1000,0.6276,0.6276
14.6200,8.1000,0.6256,0.6256
14.6100,8.1000,0.6236,0.6236
14.6000,8.1000,0.6217,0.6217
14.5900,8.1000,0.6197,0.6197
14.5800,8.1000,0.6177,0.6177
14.5700,8.1100,0.6258,0.6258
14.5600,8.1100,0.6238,0.6238
14.5500,8.1100,0.6218,0.6218
14.5400,8.1100,0.6198,0.6198
14.5300,8.1100,0.6179,0.6179
14.5200,8.1100,0.6159,0.6159
14.5100,8.1200,0.6239,0.6239
14.5000,8.1200,0.6220,0.6220
14.4900,8.1200,0.6200,0.6200
14.4800,8.1200,0.6200,0.6200
14.4700,8.1200,0.6200,0.6200
14.4600,8.1300,0.6300,0.6300
14.4500,8.1300,0.6300,0.6300
14.4400,8.1300,0.6298,0.6298
14.4300,8.1300,0.6279,0.6279
14.4200,8.1300,0.6259,0.6259
14.4100,8.1300,0.6239,0.6239
14.4000,8.1300,0.6220,0.6220
14.3900,8.1300,0.6200,0.6200
14.3800,8.1300,0.6200,0.6200
14.3700,8.1300,0.6200,0.6200
14.3600,8.1400,0.6300,0.6300
14.3500,8.1400,0.6300,0.6300
14.3400,8.1400,0.6300,0.6300
14.3300,8.1400,0.6300,0.6300
14.3200,8.1400,0.6300,0.6300
14.3100,8.1500,0.6400,0.6400
14.3000,8.1500,0.6400,0.6400
14.2900,8.1500,0.6400,0.6400
14.2800,8.1500,0.6400,0.6400
14.2700,8.1500,0.6400,0.6400
14.2600,8.1500,0.6400,0.6400
14.2500,8.1500,0.6398,0.6398
14.2400,8.1500,0.6379,0.6379
14.2300,8.1500,0.6359,0.6359
14.2200,8.1600,0.6439,0.6439
14.2100,8.1600,0.6420,0.6420
14.2000,8.1600,0.6400,0.6400
14.1900,8.1600,0.6398,0.6398
14.1800,8.1600,0.6379,0.6379
14.1700,8.1600,0.6359,0.6359
14.1600,8.1700,0.6439,0.6439
14.1500,8.1700,0.6420,0.6420
14.1400,8.1700,0.6400,0.6400
14.1300,8.1700,0.6400,0.6400
14.1200,8.1700,0.6400,0.6400
14.1100,8.1700,0.6400,0.6400
14.1000,8.1800,0.6420,0.6420
14.0900,8.1800,0.6439,0.6439
14.0800,8.1800,0.6459,0.6459
14.0700,8.1800,0.6479,0.6479
14.0600,8.1800,0.6498,0.6498
14.0500,8.1800,0.6479,0.6479
14.0400,8.1800,0.6459,0.6459
14.0300,8.1800,0.6439,0.6439
14.0200,8.1900,0.6477,0.6477
14.0100,8.1900,0.6497,0.6497
14.0000,8.1900,0.6500,0.6500
13.9900,8.1900,0.6497,0.6497
13.9800,8.1900,0.6477,0.6477
13.9700,8.1900,0.6458,0.6458
13.9600,8.1900,0.6438,0.6438
13.9500,8.1900,0.6418,0.6418
13.9400,8.1900,0.6398,0.6398
13.9300,8.1900,0.6379,0.6379
13.9200,8.1900,0.6359,0.6359
13.9100,8.1900,0.6339,0.6339
13.9000,8.1900,0.6320,0.6320
13.8900,8.1900,0.6300,0.6300
13.8800,8.1900,0.6300,0.6300
13.8700,8.1900,0.6300,0.6300
13.8600,8.1900,0.6300,0.6300
13.8500,8.1900,0.6300,0.6300
13.8400,8.1900,0.6300,0.6300
13.8300,8.1900,0.6300,0.6300
13.8200,8.1900,0.6300,0.6300
13.8100,8.1900,0.6298,0.6298
13.8000,8.1900,0.6279,0.6279
13.7900,8.1900,0.6259,0.6259
13.7800,8.1900,0.6239,0.6239
13.7700,8.2000,0.6320,0.6320
13.7600,8.2000,0.6300,0.6300
13.7500,8.2000,0.6300,0.6300
13.7400,8.2000,0.6300,0.6300
13.7300,8.2000,0.6300,0.6300
13.7200,8.2000,0.6300,0.6300
13.7100,8.2100,0.6400,0.6400
13.7000,8.2100,0.6400,0.6400
13.6900,8.2100,0.6400,0.6400
13.6800,8.2100,0.6400,0.6400
13.6700,8.2100,0.6400,0.6400
13.6600,8.2100,0.6400,0.6400
13.6500,8.2100,0.6400,0.6400
13.6400,8.2100,0.6400,0.6400
13.6300,8.2100,0.6400,0.6400
13.6200,8.2100,0.6398,0.6398
13.6100,8.2100,0.6379,0.6379
13.6000,8.2100,0.6359,0.6359
13.5900,8.2100,0.6339,0.6339
13.5800,8.2100,0.6320,0.6320
13.5700,8.2100,0.6300,0.6300
13.5600,8.2100,0.6298,0.6298
13.5500,8.2100,0.6279,0.6279
13.5400,8.2100,0.6259,0.6259
13.5300,8.2100,0.6239,0.6239
13.5200,8.2100,0.6220,0.6220
13.5100,8.2100,0.6200,0.6200
13.5000,8.2200,0.6300,0.6300
13.4900,8.2200,0.6300,0.6300
13.4800,8.2200,0.6300,0.6300
13.4700,8.2200,0.6300,0.6300
13.4600,8.2200,0.6300,0.6300
13.4500,8.2200,0.6300,0.6300
13.4400,8.2200,0.6300,0.6300
13.4300,8.2200,0.6300,0.6300
13.4200,8.2200,0.6300,0.6300
13.4100,8.2200,0.6300,0.6300
13.4000,8.2200,0.6300,0.6300
13.3900,8.2200,0.6300,0.6300
13.3800,8.2200,0.6300,0.6300
13.3700,8.2300,0.6400,0.6400
13.3600,8.2300,0.6400,0.6400
13.3500,8.2300,0.6400,0.6400
13.3400,8.2300,0.6400,0.6400
13.3300,8.2300,0.6400,0.6400
13.3200,8.2300,0.6400,0.6400
13.3100,8.2300,0.6400,0.6400
13.3000,8.2300,0.6400,0.6400
13.2900,8.2300,0.6400,0.6400
13.2800,8.2300,0.6400,0.6400
13.2700,8.2300,0.6400,0.6400
13.2600,8.2300,0.6400,0.6400
13.2500,8.2300,0.6400,0.6400
13.2400,8.2300,0.6400,0.6400
13.2300,8.2300,0.6397,0.6397
13.2200,8.2300,0.6377,0.6377
