# x_m,y_m,w_tr_right_m,w_tr_left_m
8.5100,4.6200,0.6720,0.6720
8.5200,4.6200,0.6739,0.6739
8.5300,4.6200,0.6758,0.6758
8.5400,4.6200,0.6738,0.6738
8.5500,4.6300,0.6698,0.6698
8.5600,4.6300,0.6700,0.6700
8.5700,4.6300,0.6720,0.6720
8.5800,4.6300,0.6739,0.6739
8.5900,4.6300,0.6739,0.6739
8.6000,4.6300,0.6720,0.6720
8.6100,4.6300,0.6700,0.6700
8.6200,4.6300,0.6700,0.6700
8.6300,4.6300,0.6700,0.6700
8.6400,4.6300,0.6700,0.6700
8.6500,4.6300,0.6700,0.6700
8.6600,4.6300,0.6700,0.6700
8.6700,4.6300,0.6692,0.6692
8.6800,4.6300,0.6673,0.6673
8.6900,4.6300,0.6653,0.6653
8.7000,4.6400,0.6733,0.6733
8.7100,4.6400,0.6713,0.6713
8.7200,4.6400,0.6694,0.6694
8.7300,4.6400,0.6674,0.6674
8.7400,4.6400,0.6654,0.6654
8.7500,4.6400,0.6635,0.6635
8.7600,4.6400,0.6615,0.6615
8.7700,4.6400,0.6595,0.6595
8.7800,4.6400,0.6576,0.6576
8.7900,4.6400,0.6556,0.6556
8.8000,4.6400,0.6536,0.6536
8.8100,4.6400,0.6517,0.6517
8.8200,4.6400,0.6497,0.6497
8.8300,4.6400,0.6477,0.6477
8.8400,4.6400,0.6458,0.6458
8.8500,4.6400,0.6438,0.6438
8.8600,4.6400,0.6418,0.6418
8.8700,4.6400,0.6398,0.6398
8.8800,4.6400,0.6379,0.6379
8.8900,4.6400,0.6359,0.6359
8.9000,4.6400,0.6339,0.6339
8.9100,4.6400,0.6320,0.6320
8.9200,4.6400,0.6300,0.6300
8.9300,4.6400,0.6300,0.6300
8.9400,4.6400,0.6300,0.6300
8.9500,4.6400,0.6300,0.6300
8.9600,4.6500,0.6400,0.6400
8.9700,4.6500,0.6400,0.6400
8.9800,4.6500,0.6400,0.6400
8.9900,4.6500,0.6400,0.6400
9.0000,4.6500,0.6400,0.6400
9.0100,4.6500,0.6398,0.6398
9.0200,4.6500,0.6379,0.6379
9.0300,4.6500,0.6359,0.6359
9.0400,4.6500,0.6339,0.6339
9.0500,4.6500,0.6320,0.6320
9.0600,4.6600,0.6400,0.6400
9.0700,4.6600,0.6400,0.6400
9.0800,4.6600,0.6400,0.6400
9.0900,4.6600,0.6400,0.6400
9.1000,4.6600,0.6400,0.6400
9.1100,4.6600,0.6400,0.6400
9.1200,4.6600,0.6400,0.6400
9.1300,4.6600,0.6400,0.6400
9.1400,4.6700,0.6500,0.6500
9.1500,4.6700,0.6500,0.6500
9.1600,4.6700,0.6500,0.6500
9.1700,4.6700,0.6500,0.6500
9.1800,4.6700,0.6500,0.6500
9.1900,4.6700,0.6500,0.6500
9.2000,4.6800,0.6600,0.6600
9.2100,4.6800,0.6600,0.6600
9.2200,4.6800,0.6600,0.6600
9.2300,4.6800,0.6600,0.6600
9.2400,4.6800,0.6600,0.6600
9.2500,4.6800,0.6600,0.6600
9.2600,4.6800,0.6600,0.6600
9.2700,4.6800,0.6600,0.6600
9.2800,4.6800,0.6600,0.6600
9.2900,4.6800,0.6600,0.6600
9.3000,4.6800,0.6600,0.6600
9.3100,4.6800,0.6600,0.6600
9.3200,4.6800,0.6600,0.6600
9.3300,4.6800,0.6600,0.6600
9.3400,4.6800,0.6600,0.6600
9.3500,4.6800,0.6600,0.6600
9.3600,4.6800,0.6600,0.6600
9.3700,4.6800,0.6600,0.6600
9.3800,4.6900,0.6700,0.6700
9.3900,4.6900,0.6700,0.6700
9.4000,4.6900,0.6700,0.6700
9.4100,4.6900,0.6700,0.6700
9.4200,4.6900,0.6700,0.6700
9.4300,4.6900,0.6700,0.6700
9.4400,4.6900,0.6700,0.6700
9.4500,4.6900,0.6700,0.6700
9.4600,4.6900,0.6700,0.6700
9.4700,4.6900,0.6700,0.6700
9.4800,4.6900,0.6700,0.6700
9.4900,4.6900,0.6700,0.6700
9.5000,4.6900,0.6700,0.6700
9.5100,4.6900,0.6700,0.6700
9.5200,4.6900,0.6700,0.6700
9.5300,4.6900,0.6700,0.6700
9.5400,4.6900,0.6700,0.6700
9.5500,4.6900,0.6700,0.6700
9.5600,4.7000,0.6800,0.6800
9.5700,4.7000,0.6800,0.6800
9.5800,4.7000,0.6800,0.6800
9.5900,4.7000,0.6800,0.6800
9.6000,4.7000,0.6800,0.6800
9.6100,4.7000,0.6800,0.6800
9.6200,4.7000,0.6800,0.6800
9.6300,4.7000,0.6800,0.6800
9.6400,4.7000,0.6798,0.6798
9.6500,4.7000,0.6779,0.6779
9.6600,4.7000,0.6759,0.6759
9.6700,4.7000,0.6739,0.6739
9.6800,4.7000,0.6720,0.6720
9.6900,4.7000,0.6700,0.6700
9.7000,4.7000,0.6700,0.6700
9.7100,4.7000,0.6698,0.6698
9.7200,4.7000,0.6679,0.6679
9.7300,4.7000,0.6659,0.6659
9.7400,4.7000,0.6639,0.6639
9.7500,4.7000,0.6620,0.6620
9.7600,4.7000,0.6600,0.6600
9.7700,4.7000,0.6598,0.6598
9.7800,4.7000,0.6579,0.6579
9.7900,4.7100,0.6659,0.6659
9.8000,4.7100,0.6639,0.6639
9.8100,4.7100,0.6620,0.6620
9.8200,4.7100,0.6600,0.6600
9.8300,4.7100,0.6600,0.6600
9.8400,4.7100,0.6600,0.6600
9.8500,4.7100,0.6600,0.6600
9.8600,4.7100,0.6600,0.6600
9.8700,4.7200,0.6700,0.6700
9.8800,4.7200,0.6700,0.6700
9.8900,4.7200,0.6700,0.6700
9.9000,4.7200,0.6700,0.6700
9.9100,4.7200,0.6700,0.6700
9.9200,4.7200,0.6700,0.6700
9.9300,4.7200,0.6700,0.6700
9.9400,4.7200,0.6700,0.6700
9.9500,4.7200,0.6700,0.6700
9.9600,4.7300,0.6700,0.6700
9.9700,4.7300,0.6700,0.6700
9.9800,4.7300,0.6720,0.6720
9.9900,4.7300,0.6739,0.6739
10.0000,4.7300,0.6759,0.6759
10.0100,4.7300,0.6779,0.6779
10.0200,4.7400,0.6698,0.6698
10.0300,4.7400,0.6700,0.6700
10.0400,4.7400,0.6700,0.6700
10.0500,4.7500,0.6600,0.6600
10.0600,4.7500,0.6600,0.6600
10.0700,4.7500,0.6600,0.6600
10.0800,4.7500,0.6600,0.6600
10.0900,4.7500,0.6600,0.6600
10.1000,4.7500,0.6600,0.6600
10.1100,4.7500,0.6600,0.6600
10.1200,4.7500,0.6600,0.6600
10.1300,4.7500,0.6600,0.6600
10.1400,4.7500,0.6620,0.6620
10.1500,4.7500,0.6639,0.6639
10.1600,4.7500,0.6659,0.6659
10.1700,4.7600,0.6579,0.6579
10.1800,4.7600,0.6598,0.6598
10.1900,4.7600,0.6600,0.6600
10.2000,4.7600,0.6600,0.6600
10.2100,4.7600,0.6600,0.6600
10.2200,4.7600,0.6600,0.6600
10.2300,4.7600,0.6600,0.6600
10.2400,4.7600,0.6600,0.6600
10.2500,4.7600,0.6600,0.6600
10.2600,4.7600,0.6600,0.6600
10.2700,4.7600,0.6600,0.6600
10.2800,4.7600,0.6600,0.6600
10.2900,4.7600,0.6600,0.6600
10.3000,4.7600,0.6600,0.6600
10.3100,4.7700,0.6500,0.6500
10.3200,4.7700,0.6500,0.6500
10.3300,4.7700,0.6500,0.6500
10.3400,4.7700,0.6500,0.6500
10.3500,4.7700,0.6500,0.6500
10.3600,4.7700,0.6500,0.6500
10.3700,4.7700,0.6500,0.6500
10.3800,4.7700,0.6500,0.6500
10.3900,4.7700,0.6500,0.6500
10.4000,4.7700,0.6500,0.6500
10.4100,4.7700,0.6500,0.6500
10.4200,4.7700,0.6500,0.6500
10.4300,4.7700,0.6500,0.6500
10.4400,4.7800,0.6400,0.6400
10.4500,4.7800,0.6400,0.6400
10.4600,4.7800,0.6400,0.6400
10.4700,4.7800,0.6400,0.6400
10.4800,4.7800,0.6400,0.6400
10.4900,4.7800,0.6400,0.6400
10.5000,4.7800,0.6400,0.6400
10.5100,4.7800,0.6400,0.6400
10.5200,4.7800,0.6400,0.6400
10.5300,4.7800,0.6400,0.6400
10.5400,4.7800,0.6400,0.6400
10.5500,4.7800,0.6400,0.6400
10.5600,4.7800,0.6400,0.6400
10.5700,4.7800,0.6400,0.6400
10.5800,4.7800,0.6398,0.6398
10.5900,4.7900,0.6279,0.6279
10.6000,4.7900,0.6259,0.6259
10.6100,4.7900,0.6239,0.6239
10.6200,4.7900,0.6220,0.6220
10.6300,4.7900,0.6200,0.6200
10.6400,4.7900,0.6220,0.6220
10.6500,4.7900,0.6239,0.6239
10.6600,4.7900,0.6259,0.6259
10.6700,4.7900,0.6279,0.6279
10.6800,4.7900,0.6298,0.6298
10.6900,4.7900,0.6300,0.6300
10.7000,4.7900,0.6300,0.6300
10.7100,4.7900,0.6320,0.6320
10.7200,4.7900,0.6339,0.6339
10.7300,4.7900,0.6359,0.6359
10.7400,4.7900,0.6379,0.6379
10.7500,4.7900,0.6398,0.6398
10.7600,4.7900,0.6400,0.6400
10.7700,4.7900,0.6400,0.6400
10.7800,4.7900,0.6400,0.6400
10.7900,4.7900,0.6400,0.6400
10.8000,4.7900,0.6400,0.6400
10.8100,4.7900,0.6400,0.6400
10.8200,4.7900,0.6400,0.6400
10.8300,4.7900,0.6400,0.6400
10.8400,4.7900,0.6420,0.6420
10.8500,4.7900,0.6439,0.6439
10.8600,4.7900,0.6459,0.6459
10.8700,4.7900,0.6479,0.6479
10.8800,4.7900,0.6498,0.6498
10.8900,4.7900,0.6479,0.6479
10.9000,4.7900,0.6459,0.6459
10.9100,4.7900,0.6439,0.6439
10.9200,4.7900,0.6420,0.6420
10.9300,4.7900,0.6400,0.6400
10.9400,4.7900,0.6400,0.6400
10.9500,4.7900,0.6397,0.6397
10.9600,4.7900,0.6377,0.6377
10.9700,4.7900,0.6358,0.6358
10.9800,4.7900,0.6338,0.6338
10.9900,4.7900,0.6318,0.6318
11.0000,4.7900,0.6298,0.6298
11.0100,4.7900,0.6279,0.6279
11.0200,4.7900,0.6259,0.6259
11.0300,4.7900,0.6239,0.6239
11.0400,4.7900,0.6220,0.6220
11.0500,4.7900,0.6200,0.6200
11.0600,4.7900,0.6200,0.6200
11.0700,4.7900,0.6200,0.6200
11.0800,4.7900,0.6200,0.6200
11.0900,4.7900,0.6200,0.6200
11.1000,4.7900,0.6200,0.6200
11.1100,4.7900,0.6200,0.6200
11.1200,4.7900,0.6200,0.6200
11.1300,4.7900,0.6200,0.6200
11.1400,4.7900,0.6200,0.6200
11.1500,4.7900,0.6200,0.6200
11.1600,4.7900,0.6200,0.6200
11.1700,4.7900,0.6200,0.6200
11.1800,4.7900,0.6200,0.6200
11.1900,4.7900,0.6200,0.6200
11.2000,4.7900,0.6200,0.6200
11.2100,4.7900,0.6200,0.6200
11.2200,4.7900,0.6200,0.6200
11.2300,4.7900,0.6200,0.6200
11.2400,4.7900,0.6200,0.6200
11.2500,4.7900,0.6200,0.6200
11.2600,4.7900,0.6200,0.6200
11.2700,4.7900,0.6200,0.6200
11.2800,4.7900,0.6200,0.6200
11.2900,4.7900,0.6200,0.6200
11.3000,4.7900,0.6200,0.6200
11.3100,4.7900,0.6200,0.6200
11.3200,4.7900,0.6200,0.6200
11.3300,4.8000,0.6300,0.6300
11.3400,4.8000,0.6300,0.6300
11.3500,4.8000,0.6300,0.6300
11.3600,4.8000,0.6300,0.6300
11.3700,4.8000,0.6300,0.6300
11.3800,4.8000,0.6300,0.6300
11.3900,4.8000,0.6300,0.6300
11.4000,4.8000,0.6300,0.6300
11.4100,4.8000,0.6300,0.6300
11.4200,4.8000,0.6300,0.6300
11.4300,4.8000,0.6300,0.6300
11.4400,4.8000,0.6300,0.6300
11.4500,4.8000,0.6300,0.6300
11.4600,4.8000,0.6300,0.6300
11.4700,4.8000,0.6300,0.6300
11.4800,4.8000,0.6300,0.6300
11.4900,4.8000,0.6300,0.6300
11.5000,4.8000,0.6300,0.6300
11.5100,4.8000,0.6300,0.6300
11.5200,4.8000,0.6300,0.6300
11.5300,4.8000,0.6300,0.6300
11.5400,4.8000,0.6300,0.6300
11.5500,4.8000,0.6300,0.6300
11.5600,4.8000,0.6300,0.6300
11.5700,4.8000,0.6300,0.6300
11.5800,4.8000,0.6300,0.6300
11.5900,4.8000,0.6300,0.6300
11.6000,4.8000,0.6320,0.6320
11.6100,4.8000,0.6339,0.6339
11.6200,4.8000,0.6359,0.6359
11.6300,4.8000,0.6379,0.6379
11.6400,4.8000,0.6398,0.6398
11.6500,4.8000,0.6418,0.6418
11.6600,4.8000,0.6438,0.6438
11.6700,4.8000,0.6458,0.6458
11.6800,4.8000,0.6477,0.6477
11.6900,4.8000,0.6497,0.6497
11.7000,4.8000,0.6500,0.6500
11.7100,4.8000,0.6497,0.6497
11.7200,4.8000,0.6477,0.6477
11.7300,4.8000,0.6458,0.6458
11.7400,4.8000,0.6438,0.6438
11.7500,4.8000,0.6418,0.6418
11.7600,4.8000,0.6398,0.6398
11.7700,4.8000,0.6379,0.6379
11.7800,4.8000,0.6359,0.6359
11.7900,4.8000,0.6339,0.6339
11.8000,4.8000,0.6320,0.6320
11.8100,4.8000,0.6300,0.6300
11.8200,4.8000,0.6300,0.6300
11.8300,4.8000,0.6300,0.6300
11.8400,4.8000,0.6300,0.6300
11.8500,4.8000,0.6300,0.6300
11.8600,4.8000,0.6300,0.6300
11.8700,4.8000,0.6300,0.6300
11.8800,4.8000,0.6300,0.6300
11.8900,4.8000,0.6300,0.6300
11.9000,4.8000,0.6300,0.6300
11.9100,4.8000,0.6300,0.6300
11.9200,4.8000,0.6300,0.6300
11.9300,4.8000,0.6300,0.6300
11.9400,4.8000,0.6300,0.6300
11.9500,4.8000,0.6300,0.6300
11.9600,4.8000,0.6300,0.6300
11.9700,4.8000,0.6300,0.6300
11.9800,4.8000,0.6300,0.6300
11.9900,4.8000,0.6300,0.6300
12.0000,4.8000,0.6300,0.6300
12.0100,4.8000,0.6300,0.6300
12.0200,4.8000,0.6300,0.6300
12.0300,4.8000,0.6300,0.6300
12.0400,4.8000,0.6300,0.6300
12.0500,4.8000,0.6300,0.6300
12.0600,4.8000,0.6300,0.6300
12.0700,4.8000,0.6300,0.6300
12.0800,4.8000,0.6300,0.6300
12.0900,4.8000,0.6300,0.6300
12.1000,4.8000,0.6300,0.6300
12.1100,4.8000,0.6300,0.6300
12.1200,4.8000,0.6300,0.6300
12.1300,4.8000,0.6300,0.6300
12.1400,4.8000,0.6300,0.6300
12.1500,4.8100,0.6200,0.6200
12.1600,4.8100,0.6200,0.6200
12.1700,4.8100,0.6200,0.6200
12.1800,4.8100,0.6200,0.6200
12.1900,4.8100,0.6200,0.6200
12.2000,4.8100,0.6200,0.6200
12.2100,4.8100,0.6200,0.6200
12.2200,4.8100,0.6200,0.6200
12.2300,4.8100,0.6200,0.6200
12.2400,4.8100,0.6200,0.6200
12.2500,4.8100,0.6200,0.6200
12.2600,4.8100,0.6200,0.6200
12.2700,4.8100,0.6200,0.6200
12.2800,4.8100,0.6200,0.6200
12.2900,4.8100,0.6200,0.6200
12.3000,4.8100,0.6200,0.6200
12.3100,4.8100,0.6200,0.6200
12.3200,4.8100,0.6200,0.6200
12.3300,4.8100,0.6200,0.6200
12.3400,4.8100,0.6200,0.6200
12.3500,4.8100,0.6200,0.6200
12.3600,4.8100,0.6220,0.6220
12.3700,4.8100,0.6239,0.6239
12.3800,4.8100,0.6259,0.6259
12.3900,4.8100,0.6279,0.6279
12.4000,4.8100,0.6298,0.6298
12.4100,4.8200,0.6200,0.6200
12.4200,4.8200,0.6220,0.6220
12.4300,4.8200,0.6239,0.6239
12.4400,4.8200,0.6259,0.6259
12.4500,4.8200,0.6279,0.6279
12.4600,4.8200,0.6298,0.6298
12.4700,4.8200,0.6318,0.6318
12.4800,4.8200,0.6338,0.6338
12.4900,4.8200,0.6358,0.6358
12.5000,4.8300,0.6277,0.6277
12.5100,4.8300,0.6297,0.6297
12.5200,4.8300,0.6317,0.6317
12.5300,4.8300,0.6336,0.6336
12.5400,4.8300,0.6356,0.6356
12.5500,4.8300,0.6376,0.6376
12.5600,4.8300,0.6395,0.6395
12.5700,4.8300,0.6415,0.6415
12.5800,4.8300,0.6435,0.6435
12.5900,4.8300,0.6454,0.6454
12.6000,4.8400,0.6374,0.6374
12.6100,4.8400,0.6394,0.6394
12.6200,4.8400,0.6413,0.6413
12.6300,4.8400,0.6433,0.6433
12.6400,4.8400,0.6453,0.6453
12.6500,4.8400,0.6473,0.6473
12.6600,4.8400,0.6492,0.6492
12.6700,4.8500,0.6412,0.6412
12.6800,4.8500,0.6432,0.6432
12.6900,4.8500,0.6451,0.6451
12.7000,4.8500,0.6471,0.6471
12.7100,4.8500,0.6511,0.6511
12.7200,4.8500,0.6571,0.6571
12.7300,4.8500,0.6591,0.6591
12.7400,4.8600,0.6571,0.6571
12.7500,4.8600,0.6632,0.6632
12.7600,4.8600,0.6692,0.6692
12.7700,4.8600,0.6698,0.6698
12.7800,4.8600,0.6679,0.6679
12.7900,4.8600,0.6659,0.6659
12.8000,4.8600,0.6639,0.6639
12.8100,4.8700,0.6720,0.6720
12.8200,4.8700,0.6700,0.6700
12.8300,4.8700,0.6700,0.6700
12.8400,4.8700,0.6700,0.6700
12.8500,4.8700,0.6700,0.6700
12.8600,4.8700,0.6700,0.6700
12.8700,4.8800,0.6800,0.6800
12.8800,4.8800,0.6800,0.6800
12.8900,4.8800,0.6800,0.6800
12.9000,4.8900,0.6900,0.6900
12.9100,4.8900,0.6900,0.6900
12.9200,4.8900,0.6891,0.6891
12.9300,4.8900,0.6871,0.6871
12.9400,4.9000,0.6910,0.6910
12.9500,4.9000,0.6891,0.6891
12.9600,4.9000,0.6871,0.6871
12.9700,4.9100,0.6910,0.6910
12.9800,4.9200,0.6991,0.6991
12.9900,4.9300,0.7030,0.7030
12.9900,4.9400,0.7130,0.7130
13.0000,4.9500,0.7210,0.7210
13.0100,4.9600,0.7250,0.7250
13.0100,4.9700,0.7350,0.7350
13.0200,4.9800,0.7430,0.7430
13.0300,4.9900,0.7469,0.7469
13.0400,5.0000,0.7550,0.7550
13.0400,5.0100,0.7515,0.7515
13.0400,5.0200,0.7454,0.7454
13.0500,5.0300,0.7474,0.7474
13.0500,5.0400,0.7413,0.7413
13.0600,5.0500,0.7433,0.7433
13.0700,5.0600,0.7452,0.7452
13.0700,5.0700,0.7392,0.7392
13.0700,5.0800,0.7332,0.7332
13.0800,5.0900,0.7351,0.7351
13.0800,5.1000,0.7291,0.7291
13.0800,5.1100,0.7230,0.7230
13.0900,5.1200,0.7250,0.7250
13.0900,5.1300,0.7230,0.7230
13.0900,5.1400,0.7210,0.7210
13.1000,5.1500,0.7250,0.7250
13.1000,5.1600,0.7230,0.7230
13.1000,5.1700,0.7210,0.7210
13.1100,5.1800,0.7250,0.7250
13.1100,5.1900,0.7230,0.7230
13.1100,5.2000,0.7210,0.7210
13.1100,5.2100,0.7191,0.7191
13.1200,5.2200,0.7271,0.7271
13.1200,5.2300,0.7251,0.7251
13.1200,5.2400,0.7232,0.7232
13.1300,5.2500,0.7312,0.7312
13.1300,5.2600,0.7292,0.7292
13.1300,5.2700,0.7273,0.7273
13.1400,5.2800,0.7353,0.7353
13.1400,5.2900,0.7333,0.7333
13.1500,5.3000,0.7413,0.7413
13.1500,5.3100,0.7394,0.7394
13.1500,5.3200,0.7374,0.7374
13.1600,5.3300,0.7454,0.7454
13.1600,5.3400,0.7435,0.7435
13.1600,5.3500,0.7415,0.7415
13.1700,5.3600,0.7495,0.7495
13.1700,5.3700,0.7476,0.7476
13.1700,5.3800,0.7456,0.7456
13.1800,5.3900,0.7536,0.7536
13.1800,5.4000,0.7517,0.7517
13.1800,5.4100,0.7497,0.7497
13.1900,5.4200,0.7577,0.7577
13.1900,5.4300,0.7558,0.7558
13.1900,5.4400,0.7538,0.7538
13.2000,5.4500,0.7618,0.7618
13.2000,5.4600,0.7598,0.7598
13.2000,5.4700,0.7579,0.7579
13.2000,5.4800,0.7559,0.7559
13.2100,5.4900,0.7639,0.7639
13.2100,5.5000,0.7620,0.7620
13.2100,5.5100,0.7600,0.7600
13.2100,5.5200,0.7598,0.7598
13.2200,5.5300,0.7679,0.7679
13.2200,5.5400,0.7659,0.7659
13.2200,5.5500,0.7639,0.7639
13.2200,5.5600,0.7620,0.7620
13.2300,5.5700,0.7700,0.7700
13.2300,5.5800,0.7700,0.7700
13.2300,5.5900,0.7700,0.7700
13.2300,5.6000,0.7700,0.7700
13.2300,5.6100,0.7698,0.7698
13.2300,5.6200,0.7679,0.7679
13.2300,5.6300,0.7659,0.7659
13.2300,5.6400,0.7639,0.7639
13.2200,5.6500,0.7520,0.7520
13.2200,5.6600,0.7500,0.7500
13.2200,5.6700,0.7520,0.7520
13.2200,5.6800,0.7539,0.7539
13.2100,5.6900,0.7459,0.7459
13.2100,5.7000,0.7479,0.7479
13.2100,5.7100,0.7498,0.7498
13.2100,5.7200,0.7500,0.7500
13.2000,5.7300,0.7400,0.7400
13.2000,5.7400,0.7400,0.7400
13.2000,5.7500,0.7400,0.7400
13.2000,5.7600,0.7400,0.7400
13.2000,5.7700,0.7400,0.7400
13.1900,5.7800,0.7320,0.7320
13.1900,5.7900,0.7339,0.7339
13.1900,5.8000,0.7359,0.7359
13.1900,5.8100,0.7379,0.7379
13.1800,5.8200,0.7298,0.7298
13.1800,5.8300,0.7318,0.7318
13.1800,5.8400,0.7338,0.7338
13.1800,5.8500,0.7358,0.7358
13.1700,5.8600,0.7277,0.7277
13.1700,5.8700,0.7297,0.7297
13.1700,5.8800,0.7317,0.7317
13.1700,5.8900,0.7336,0.7336
13.1600,5.9000,0.7256,0.7256
13.1600,5.9100,0.7276,0.7276
13.1600,5.9200,0.7295,0.7295
13.1500,5.9300,0.7215,0.7215
13.1500,5.9400,0.7235,0.7235
13.1500,5.9500,0.7254,0.7254
13.1400,5.9600,0.7174,0.7174
13.1400,5.9700,0.7194,0.7194
13.1400,5.9800,0.7213,0.7213
13.1300,5.9900,0.7133,0.7133
13.1300,6.0000,0.7153,0.7153
13.1300,6.0100,0.7173,0.7173
13.1200,6.0200,0.7092,0.7092
13.1200,6.0300,0.7112,0.7112
13.1200,6.0400,0.7132,0.7132
13.1100,6.0500,0.7051,0.7051
13.1100,6.0600,0.7071,0.7071
13.1100,6.0700,0.7091,0.7091
13.1000,6.0800,0.7010,0.7010
13.1000,6.0900,0.7030,0.7030
13.1000,6.1000,0.7071,0.7071
13.0900,6.1100,0.6991,0.6991
13.0900,6.1200,0.7010,0.7010
13.0900,6.1300,0.7030,0.7030
13.0800,6.1400,0.6971,0.6971
13.0800,6.1500,0.6991,0.6991
13.0800,6.1600,0.7010,0.7010
13.0700,6.1700,0.6950,0.6950
13.0700,6.1800,0.7010,0.7010
13.0600,6.1900,0.6950,0.6950
13.0600,6.2000,0.7011,0.7011
13.0600,6.2100,0.7071,0.7071
13.0500,6.2200,0.7030,0.7030
13.0500,6.2300,0.7090,0.7090
13.0400,6.2400,0.7030,0.7030
13.0300,6.2500,0.7010,0.7010
13.0300,6.2600,0.7030,0.7030
13.0300,6.2700,0.7090,0.7090
13.0200,6.2800,0.7071,0.7071
13.0200,6.2900,0.7131,0.7131
13.0100,6.3000,0.7112,0.7112
13.0100,6.3100,0.7172,0.7172
13.0000,6.3200,0.7153,0.7153
13.0000,6.3300,0.7213,0.7213
12.9900,6.3400,0.7194,0.7194
12.9800,6.3500,0.7174,0.7174
12.9700,6.3600,0.7155,0.7155
12.9700,6.3700,0.7130,0.7130
12.9600,6.3800,0.7090,0.7090
12.9500,6.3900,0.7071,0.7071
12.9400,6.4000,0.7030,0.7030
12.9300,6.4100,0.7010,0.7010
12.9200,6.4200,0.6950,0.6950
12.9100,6.4300,0.6910,0.6910
12.9000,6.4400,0.6871,0.6871
12.8900,6.4500,0.6791,0.6791
12.8800,6.4600,0.6731,0.6731
12.8700,6.4700,0.6671,0.6671
12.8600,6.4700,0.6691,0.6691
12.8500,6.4800,0.6651,0.6651
12.8400,6.4900,0.6571,0.6571
12.8300,6.4900,0.6591,0.6591
12.8200,6.5000,0.6512,0.6512
12.8100,6.5000,0.6532,0.6532
12.8000,6.5100,0.6451,0.6451
12.7900,6.5100,0.6471,0.6471
12.7800,6.5200,0.6412,0.6412
12.7700,6.5200,0.6432,0.6432
12.7600,6.5200,0.6451,0.6451
12.7500,6.5300,0.6371,0.6371
12.7400,6.5300,0.6431,0.6431
12.7300,6.5300,0.6471,0.6471
12.7200,6.5400,0.6431,0.6431
12.7100,6.5400,0.6471,0.6471
12.7000,6.5500,0.6431,0.6431
12.6900,6.5500,0.6471,0.6471
12.6800,6.5500,0.6511,0.6511
12.6700,6.5600,0.6451,0.6451
12.6600,6.5600,0.6471,0.6471
12.6500,6.5600,0.6472,0.6472
12.6400,6.5700,0.6451,0.6451
12.6300,6.5700,0.6431,0.6431
12.6200,6.5700,0.6371,0.6371
12.6100,6.5800,0.6431,0.6431
12.6000,6.5800,0.6371,0.6371
12.5900,6.5800,0.6351,0.6351
12.5800,6.5800,0.6332,0.6332
12.5700,6.5900,0.6371,0.6371
12.5600,6.5900,0.6351,0.6351
12.5500,6.6000,0.6432,0.6432
12.5400,6.6000,0.6412,0.6412
12.5300,6.6000,0.6371,0.6371
12.5200,6.6100,0.6451,0.6451
12.5100,6.6100,0.6432,0.6432
12.5000,6.6100,0.6412,0.6412
12.4900,6.6100,0.6392,0.6392
12.4800,6.6200,0.6471,0.6471
12.4700,6.6200,0.6451,0.6451
12.4600,6.6200,0.6431,0.6431
12.4500,6.6200,0.6371,0.6371
12.4400,6.6300,0.6451,0.6451
12.4300,6.6300,0.6431,0.6431
12.4200,6.6300,0.6371,0.6371
12.4100,6.6300,0.6351,0.6351
12.4000,6.6300,0.6332,0.6332
12.3900,6.6400,0.6371,0.6371
12.3800,6.6400,0.6351,0.6351
12.3700,6.6400,0.6291,0.6291
12.3600,6.6500,0.6351,0.6351
12.3500,6.6500,0.6291,0.6291
12.3400,6.6500,0.6251,0.6251
12.3300,6.6600,0.6291,0.6291
12.3200,6.6600,0.6251,0.6251
12.3100,6.6600,0.6232,0.6232
12.3000,6.6600,0.6212,0.6212
12.2900,6.6700,0.6251,0.6251
12.2800,6.6700,0.6232,0.6232
12.2700,6.6700,0.6212,0.6212
12.2600,6.6700,0.6192,0.6192
12.2500,6.6700,0.6173,0.6173
12.2400,6.6700,0.6153,0.6153
12.2300,6.6800,0.6233,0.6233
12.2200,6.6800,0.6213,0.6213
12.2100,6.6800,0.6194,0.6194
12.2000,6.6800,0.6174,0.6174
12.1900,6.6800,0.6154,0.6154
12.1800,6.6800,0.6135,0.6135
12.1700,6.6800,0.6115,0.6115
12.1600,6.6800,0.6095,0.6095
12.1500,6.6800,0.6076,0.6076
12.1400,6.6900,0.6156,0.6156
12.1300,6.6900,0.6136,0.6136
12.1200,6.6900,0.6117,0.6117
12.1100,6.6900,0.6097,0.6097
12.1000,6.7000,0.6177,0.6177
12.0900,6.7000,0.6158,0.6158
12.0800,6.7000,0.6138,0.6138
12.0700,6.7000,0.6118,0.6118
12.0600,6.7000,0.6098,0.6098
12.0500,6.7000,0.6079,0.6079
12.0400,6.7000,0.6059,0.6059
12.0300,6.7000,0.6039,0.6039
12.0200,6.7100,0.6120,0.6120
12.0100,6.7100,0.6100,0.6100
12.0000,6.7100,0.6100,0.6100
11.9900,6.7100,0.6100,0.6100
11.9800,6.7200,0.6200,0.6200
11.9700,6.7200,0.6195,0.6195
11.9600,6.7200,0.6176,0.6176
11.9500,6.7200,0.6156,0.6156
11.9400,6.7200,0.6136,0.6136
11.9300,6.7300,0.6217,0.6217
11.9200,6.7300,0.6197,0.6197
